user-id,user-age,user-gender,user-nationality,user-knowledge,user-loyalty,user-loan,user-income,user-savings,user-properties,user-riskAversion,user-marital,user-dependents,user-pension,product-type,product-risk,product-term,product-yield,transaction-id,year,month,score
ID1940,47,male,local,low,new,no,13224,115908,4,high,single,0,6042036,stock,low,1,low,T8736,2018,8,0.5655368090344788
ID1940,47,male,local,low,new,no,13224,115908,4,high,single,0,6042036,bond,low,20,low,T8737,2016,3,0.15695450595638255
ID1940,47,male,local,low,new,no,13224,115908,4,high,single,0,6042036,etf,high,30,high,T8738,2018,8,0.574588728945407
ID1941,32,female,local,low,sporadic,no,7087,88473,0,low,single,0,196801,etf,low,20,low,T8739,2017,6,0.6206252604653039
ID1941,32,female,local,low,sporadic,no,7087,88473,0,low,single,0,196801,etf,high,10,high,T8740,2018,5,0.16654052220408433
ID1941,32,female,local,low,sporadic,no,7087,88473,0,low,single,0,196801,stock,high,30,high,T8741,2019,6,0.6944944318459146
ID1941,32,female,local,low,sporadic,no,7087,88473,0,low,single,0,196801,stock,low,5,low,T8742,2018,8,0.6615140718203555
ID1942,50,female,local,low,new,no,14665,143173,0,high,married,0,5284612,etf,high,5,high,T8743,2018,12,0.5484462594875649
ID1942,50,female,local,low,new,no,14665,143173,0,high,married,0,5284612,stock,low,20,low,T8744,2019,10,0.5224790456113683
ID1942,50,female,local,low,new,no,14665,143173,0,high,married,0,5284612,etf,medium,30,medium,T8745,2018,12,0.0
ID1944,52,female,local,medium,new,no,15200,133366,3,high,single,0,5347500,etf,low,1,low,T8746,2019,2,0.7038845627620832
ID1944,52,female,local,medium,new,no,15200,133366,3,high,single,0,5347500,etf,medium,10,medium,T8747,2017,3,0.8042697569056411
ID1945,39,male,local,medium,new,no,10408,110169,2,low,married,0,3286332,bond,high,1,high,T8748,2015,4,0.6336912406863641
ID1945,39,male,local,medium,new,no,10408,110169,2,low,married,0,3286332,etf,medium,10,medium,T8749,2019,5,0.29432274230245836
ID1946,46,female,local,low,long-term,no,12936,146873,1,high,single,0,4017625,stock,medium,30,medium,T8750,2019,7,0.5672875220686525
ID1946,46,female,local,low,long-term,no,12936,146873,1,high,single,0,4017625,stock,low,5,low,T8751,2016,10,0.26520737864068694
ID1946,46,female,local,low,long-term,no,12936,146873,1,high,single,0,4017625,etf,medium,1,medium,T8752,2018,8,0.21595549907490552
ID1947,52,male,local,low,new,no,14826,124053,3,high,married,0,4163982,etf,high,5,high,T8753,2016,4,0.6866818254144732
ID1947,52,male,local,low,new,no,14826,124053,3,high,married,0,4163982,stock,high,30,high,T8754,2015,4,0.27360631207219616
ID1947,52,male,local,low,new,no,14826,124053,3,high,married,0,4163982,etf,low,30,low,T8755,2017,9,0.2657847899372629
ID1948,48,female,local,low,new,yes,14297,107308,1,high,married,0,5997618,stock,high,10,high,T8756,2018,2,0.8161998639561652
ID1948,48,female,local,low,new,yes,14297,107308,1,high,married,0,5997618,bond,low,20,low,T8757,2018,8,0.07655717833528802
ID1949,49,male,local,medium,sporadic,no,13624,132890,1,high,married,0,2388624,stock,medium,30,medium,T8758,2018,7,0.21706172335654544
ID1949,49,male,local,medium,sporadic,no,13624,132890,1,high,married,0,2388624,bond,low,30,low,T8759,2018,9,0.2506535895457475
ID1949,49,male,local,medium,sporadic,no,13624,132890,1,high,married,0,2388624,etf,medium,10,medium,T8760,2019,8,0.23405607658076283
ID1949,49,male,local,medium,sporadic,no,13624,132890,1,high,married,0,2388624,etf,low,5,low,T8761,2018,8,0.8943131582568509
ID1949,49,male,local,medium,sporadic,no,13624,132890,1,high,married,0,2388624,bond,high,10,high,T8762,2018,7,0.5321691654887709
ID1951,37,female,local,low,sporadic,no,8981,80142,0,low,married,2,1026864,etf,high,30,high,T8763,2018,2,0.7621567324539125
ID1951,37,female,local,low,sporadic,no,8981,80142,0,low,married,2,1026864,stock,high,1,high,T8764,2017,2,0.8759523936942727
ID1952,48,male,foreign,medium,new,no,14615,159899,1,high,single,0,9322236,etf,high,20,high,T8765,2015,2,0.862423211373306
ID1952,48,male,foreign,medium,new,no,14615,159899,1,high,single,0,9322236,etf,low,5,low,T8766,2017,2,0.1307105121379744
ID1952,48,male,foreign,medium,new,no,14615,159899,1,high,single,0,9322236,etf,low,1,low,T8767,2017,6,0.19706755123062764
ID1953,32,female,local,low,new,no,6811,113534,0,low,married,3,1322222,bond,low,30,low,T8768,2016,1,0.7291641430900829
ID1953,32,female,local,low,new,no,6811,113534,0,low,married,3,1322222,bond,high,20,high,T8769,2019,4,0.19569695870232268
ID1953,32,female,local,low,new,no,6811,113534,0,low,married,3,1322222,etf,medium,20,medium,T8770,2019,8,0.21628053855677926
ID1954,51,female,local,low,new,no,14409,107159,4,high,married,0,5378910,etf,low,30,low,T8771,2016,5,0.6684604635231
ID1956,45,male,local,low,new,no,12261,59806,4,high,divorced,3,1496808,bond,medium,10,medium,T8772,2017,4,0.8547111261745683
ID1956,45,male,local,low,new,no,12261,59806,4,high,divorced,3,1496808,bond,medium,20,medium,T8773,2017,2,0.1283876363420689
ID1956,45,male,local,low,new,no,12261,59806,4,high,divorced,3,1496808,etf,low,20,low,T8774,2019,2,0.2008661652068539
ID1956,45,male,local,low,new,no,12261,59806,4,high,divorced,3,1496808,etf,high,20,high,T8775,2018,7,0.6430024506813942
ID1957,48,male,local,low,new,no,13837,177271,2,high,married,0,4781889,etf,low,5,low,T8776,2015,9,0.6722433253817964
ID1957,48,male,local,low,new,no,13837,177271,2,high,married,0,4781889,etf,low,30,low,T8777,2017,4,0.6273631716880593
ID1957,48,male,local,low,new,no,13837,177271,2,high,married,0,4781889,stock,low,10,low,T8778,2016,7,0.7601874242914999
ID1957,48,male,local,low,new,no,13837,177271,2,high,married,0,4781889,etf,low,20,low,T8779,2016,8,0.5099918852151616
ID1958,34,male,local,low,long-term,no,7678,49170,2,low,single,0,1834014,etf,medium,10,medium,T8780,2016,6,0.016115594125843735
ID1958,34,male,local,low,long-term,no,7678,49170,2,low,single,0,1834014,bond,high,5,high,T8781,2018,7,0.11343874992547776
ID1958,34,male,local,low,long-term,no,7678,49170,2,low,single,0,1834014,etf,low,10,low,T8782,2018,2,0.2662553107241098
ID1958,34,male,local,low,long-term,no,7678,49170,2,low,single,0,1834014,bond,high,5,high,T8783,2016,3,0.17665551985898298
ID1959,36,male,local,low,new,no,8505,89250,0,low,single,0,698370,etf,high,20,high,T8784,2018,6,0.0
ID1959,36,male,local,low,new,no,8505,89250,0,low,single,0,698370,bond,medium,20,medium,T8785,2017,3,0.22198629785701024
ID1959,36,male,local,low,new,no,8505,89250,0,low,single,0,698370,etf,high,30,high,T8786,2019,10,0.21879833467796655
ID1959,36,male,local,low,new,no,8505,89250,0,low,single,0,698370,etf,low,5,low,T8787,2016,6,0.5476714679059511
ID1961,30,male,local,medium,sporadic,yes,6745,37378,0,low,single,0,1134252,etf,low,20,low,T8788,2017,2,0.7092223345396017
ID1961,30,male,local,medium,sporadic,yes,6745,37378,0,low,single,0,1134252,etf,high,10,high,T8789,2016,11,0.21286758325285587
ID1961,30,male,local,medium,sporadic,yes,6745,37378,0,low,single,0,1134252,etf,medium,20,medium,T8790,2017,2,0.7035701229949624
ID1961,30,male,local,medium,sporadic,yes,6745,37378,0,low,single,0,1134252,etf,high,20,high,T8791,2016,10,0.23898292907995528
ID1962,57,female,local,low,new,no,17781,191013,1,high,single,0,2985552,bond,high,1,high,T8792,2019,8,0.934882439572372
ID1962,57,female,local,low,new,no,17781,191013,1,high,single,0,2985552,etf,low,20,low,T8793,2019,5,0.6583767215516912
ID1963,37,female,local,low,new,no,9414,95837,0,low,married,0,1564992,etf,high,10,high,T8794,2018,2,0.9473739566862568
ID1963,37,female,local,low,new,no,9414,95837,0,low,married,0,1564992,stock,medium,5,medium,T8795,2019,7,0.12274018180857643
ID1964,32,female,local,low,long-term,no,7965,93107,2,low,married,0,1975171,stock,medium,1,medium,T8796,2017,8,0.7514439966654116
ID1964,32,female,local,low,long-term,no,7965,93107,2,low,married,0,1975171,etf,high,1,high,T8797,2016,12,0.2911233508389036
ID1964,32,female,local,low,long-term,no,7965,93107,2,low,married,0,1975171,stock,high,10,high,T8798,2017,4,0.5624601686633335
ID1965,39,female,local,low,new,no,10765,92947,3,low,married,3,442710,stock,high,5,high,T8799,2018,5,0.8050319581663814
ID1965,39,female,local,low,new,no,10765,92947,3,low,married,3,442710,etf,low,1,low,T8800,2018,8,0.22404351341000517
ID1966,58,female,local,low,sporadic,no,17839,264323,0,high,married,0,5980976,etf,high,5,high,T8801,2017,6,0.7508121627775621
ID1966,58,female,local,low,sporadic,no,17839,264323,0,high,married,0,5980976,bond,high,1,high,T8802,2018,3,0.8144325326937248
ID1967,28,female,local,medium,sporadic,no,6429,50220,4,low,married,1,742455,etf,low,5,low,T8803,2016,8,0.5487047404005252
ID1967,28,female,local,medium,sporadic,no,6429,50220,4,low,married,1,742455,etf,high,20,high,T8804,2017,2,0.29569572339518263
ID1968,23,male,local,low,new,no,3941,42926,1,low,single,5,85016,bond,high,10,high,T8805,2017,10,0.518538211280151
ID1968,23,male,local,low,new,no,3941,42926,1,low,single,5,85016,bond,low,10,low,T8806,2017,8,0.5019070883854454
ID1968,23,male,local,low,new,no,3941,42926,1,low,single,5,85016,bond,high,20,high,T8807,2019,8,0.8060381875793621
ID1968,23,male,local,low,new,no,3941,42926,1,low,single,5,85016,bond,high,10,high,T8808,2019,11,0.5263431910289603
ID1969,51,male,local,low,sporadic,no,15929,227561,2,high,single,0,8290740,bond,medium,20,medium,T8809,2015,8,0.7418014751900706
ID1969,51,male,local,low,sporadic,no,15929,227561,2,high,single,0,8290740,stock,medium,5,medium,T8810,2017,7,0.8084936705534104
ID1969,51,male,local,low,sporadic,no,15929,227561,2,high,single,0,8290740,bond,high,5,high,T8811,2016,6,0.08973772016844744
ID1969,51,male,local,low,sporadic,no,15929,227561,2,high,single,0,8290740,etf,low,10,low,T8812,2017,2,0.6890732158901471
ID1969,51,male,local,low,sporadic,no,15929,227561,2,high,single,0,8290740,etf,medium,1,medium,T8813,2016,6,0.7646173993961268
ID1970,27,female,local,high,new,no,5162,71978,1,low,single,0,208908,etf,high,5,high,T8814,2017,8,0.6277807981850841
ID1970,27,female,local,high,new,no,5162,71978,1,low,single,0,208908,bond,low,30,low,T8815,2018,3,0.579985006428357
ID1970,27,female,local,high,new,no,5162,71978,1,low,single,0,208908,stock,low,1,low,T8816,2018,4,0.24700466634510293
ID1971,55,female,local,low,new,no,16545,179875,1,high,married,0,1927800,etf,low,30,low,T8817,2019,3,0.61750606957211
ID1971,55,female,local,low,new,no,16545,179875,1,high,married,0,1927800,stock,medium,30,medium,T8818,2016,3,0.6568750153134348
ID1971,55,female,local,low,new,no,16545,179875,1,high,married,0,1927800,bond,low,1,low,T8819,2017,12,0.27351527856217395
ID1971,55,female,local,low,new,no,16545,179875,1,high,married,0,1927800,etf,low,5,low,T8820,2019,8,0.9141424272133765
ID1971,55,female,local,low,new,no,16545,179875,1,high,married,0,1927800,etf,medium,1,medium,T8821,2019,7,0.2793362847076854
ID1972,47,female,local,medium,new,no,13311,131095,0,high,married,1,4557852,etf,low,1,low,T8822,2017,12,0.0
ID1972,47,female,local,medium,new,no,13311,131095,0,high,married,1,4557852,etf,high,30,high,T8823,2017,1,0.6774357250541125
ID1973,47,male,local,low,new,no,12733,66115,0,high,married,0,1945554,stock,low,1,low,T8824,2019,9,0.9892849309209646
ID1973,47,male,local,low,new,no,12733,66115,0,high,married,0,1945554,stock,high,5,high,T8825,2017,2,0.2770326027262418
ID1974,37,male,foreign,low,sporadic,no,9463,74160,0,low,married,0,1559712,etf,medium,20,medium,T8826,2016,9,0.5748094242974953
ID1974,37,male,foreign,low,sporadic,no,9463,74160,0,low,married,0,1559712,stock,low,30,low,T8827,2018,8,0.005821930190135272
ID1974,37,male,foreign,low,sporadic,no,9463,74160,0,low,married,0,1559712,stock,high,5,high,T8828,2016,8,0.1545958191039682
ID1975,51,male,local,medium,new,yes,15180,62124,1,high,married,0,2165790,stock,high,30,high,T8829,2018,6,0.8887885796846269
ID1976,29,male,local,low,sporadic,no,6721,78311,0,low,single,4,861624,bond,medium,5,medium,T8830,2016,2,0.0
ID1976,29,male,local,low,sporadic,no,6721,78311,0,low,single,4,861624,bond,low,5,low,T8831,2016,8,0.19770034079946025
ID1976,29,male,local,low,sporadic,no,6721,78311,0,low,single,4,861624,etf,high,10,high,T8832,2019,5,0.06810289460877883
ID1978,30,female,local,high,new,yes,5808,40015,0,low,single,1,442737,bond,high,20,high,T8833,2019,9,0.0
ID1979,35,male,local,low,long-term,no,10074,122585,1,low,married,0,1477994,etf,low,20,low,T8834,2018,1,0.0
ID1979,35,male,local,low,long-term,no,10074,122585,1,low,married,0,1477994,etf,medium,10,medium,T8835,2015,9,0.7005411760171395
ID1979,35,male,local,low,long-term,no,10074,122585,1,low,married,0,1477994,etf,low,20,low,T8836,2015,4,0.5605969818470952
ID1981,33,female,local,low,long-term,no,7407,92150,0,low,married,0,700224,etf,low,5,low,T8837,2016,12,0.8577032374853863
ID1981,33,female,local,low,long-term,no,7407,92150,0,low,married,0,700224,stock,high,5,high,T8838,2017,5,0.6321400299585161
ID1982,46,male,local,medium,new,no,12309,96582,1,high,single,2,1779275,etf,medium,10,medium,T8839,2018,8,0.6880092974669254
ID1983,42,female,local,low,new,no,11067,127165,0,high,single,0,2035593,bond,medium,10,medium,T8840,2018,8,0.9980402756377555
ID1984,47,female,local,high,sporadic,no,14493,102301,1,high,married,2,5682586,stock,high,5,high,T8841,2019,2,0.5436083319058016
ID1984,47,female,local,high,sporadic,no,14493,102301,1,high,married,2,5682586,bond,high,10,high,T8842,2018,6,0.5530670393860156
ID1984,47,female,local,high,sporadic,no,14493,102301,1,high,married,2,5682586,etf,high,5,high,T8843,2016,12,0.12707210318855688
ID1985,26,female,local,low,new,no,5475,64738,4,low,married,3,226810,bond,medium,10,medium,T8844,2017,3,0.6368376612533354
ID1985,26,female,local,low,new,no,5475,64738,4,low,married,3,226810,etf,low,30,low,T8845,2019,11,0.8702666150261618
ID1986,39,male,local,low,new,yes,9522,57178,0,low,single,0,2011950,etf,low,5,low,T8846,2018,4,0.4106830025560797
ID1987,35,female,local,medium,new,no,9213,60897,1,low,married,0,1547364,etf,high,30,high,T8847,2016,3,0.5331915121029761
ID1988,35,male,local,low,new,no,9538,104459,1,low,married,0,848316,stock,medium,10,medium,T8848,2016,7,0.8303421765079468
ID1988,35,male,local,low,new,no,9538,104459,1,low,married,0,848316,bond,high,1,high,T8849,2017,7,0.17489469246988326
ID1988,35,male,local,low,new,no,9538,104459,1,low,married,0,848316,stock,medium,5,medium,T8850,2018,5,0.7417012619902648
ID1988,35,male,local,low,new,no,9538,104459,1,low,married,0,848316,etf,low,10,low,T8851,2018,6,0.10815461475331878
ID1989,44,male,local,low,new,no,11892,144660,2,high,single,0,3499151,stock,low,5,low,T8852,2019,7,0.7435662982276481
ID1989,44,male,local,low,new,no,11892,144660,2,high,single,0,3499151,etf,low,5,low,T8853,2018,8,0.604035495862814
ID1991,45,male,local,medium,new,no,13235,85518,1,high,single,0,4948128,etf,high,1,high,T8854,2019,2,0.051150986202838755
ID1991,45,male,local,medium,new,no,13235,85518,1,high,single,0,4948128,etf,low,5,low,T8855,2015,4,0.5734475739435672
ID1991,45,male,local,medium,new,no,13235,85518,1,high,single,0,4948128,etf,medium,10,medium,T8856,2015,5,0.73673276871158
ID1991,45,male,local,medium,new,no,13235,85518,1,high,single,0,4948128,bond,medium,5,medium,T8857,2018,8,0.5942145865645588
ID1993,30,female,local,low,new,yes,6175,70357,0,low,married,0,118890,etf,high,5,high,T8864,2015,8,0.6268081448609821
ID1993,30,female,local,low,new,yes,6175,70357,0,low,married,0,118890,bond,low,20,low,T8865,2017,5,0.632906094571712
ID1993,30,female,local,low,new,yes,6175,70357,0,low,married,0,118890,stock,low,5,low,T8866,2018,7,0.6345297274780051
ID1993,30,female,local,low,new,yes,6175,70357,0,low,married,0,118890,stock,low,10,low,T8867,2016,9,0.7113352797370409
ID1993,30,female,local,low,new,yes,6175,70357,0,low,married,0,118890,stock,low,10,low,T8868,2017,7,0.02741884559012281
ID1993,30,female,local,low,new,yes,6175,70357,0,low,married,0,118890,etf,low,1,low,T8869,2017,2,0.01794747764004956
ID1993,30,female,local,low,new,yes,6175,70357,0,low,married,0,118890,etf,low,5,low,T8870,2018,7,0.6478475834504434
ID1994,69,male,local,low,sporadic,no,22227,124143,0,high,single,0,21383232,etf,high,20,high,T8871,2018,8,0.5581454824966278
ID1994,69,male,local,low,sporadic,no,22227,124143,0,high,single,0,21383232,bond,high,20,high,T8872,2016,10,0.6618882248635901
ID1994,69,male,local,low,sporadic,no,22227,124143,0,high,single,0,21383232,bond,low,1,low,T8873,2015,10,0.7007379555564228
ID1994,69,male,local,low,sporadic,no,22227,124143,0,high,single,0,21383232,etf,high,30,high,T8874,2016,8,0.6132788570423711
ID1994,69,male,local,low,sporadic,no,22227,124143,0,high,single,0,21383232,bond,high,30,high,T8875,2018,9,0.7519690874941924
ID1994,69,male,local,low,sporadic,no,22227,124143,0,high,single,0,21383232,etf,high,10,high,T8876,2015,1,0.5562372585338279
ID1996,28,male,local,high,sporadic,yes,5463,54563,1,low,single,5,631680,bond,low,20,low,T8878,2019,5,0.9054868020666964
ID1996,28,male,local,high,sporadic,yes,5463,54563,1,low,single,5,631680,etf,high,1,high,T8879,2019,1,0.7158839517896796
ID1996,28,male,local,high,sporadic,yes,5463,54563,1,low,single,5,631680,bond,high,5,high,T8880,2018,4,0.14441040715122588
ID1996,28,male,local,high,sporadic,yes,5463,54563,1,low,single,5,631680,etf,low,5,low,T8881,2019,6,0.6050468825814473
ID1996,28,male,local,high,sporadic,yes,5463,54563,1,low,single,5,631680,stock,high,5,high,T8882,2018,2,0.6236993585327469
ID1996,28,male,local,high,sporadic,yes,5463,54563,1,low,single,5,631680,stock,high,5,high,T8883,2017,6,0.5962158528140531
ID1997,45,male,local,medium,sporadic,yes,12024,108180,4,high,single,0,2144568,etf,low,20,low,T8884,2019,12,1.0
ID1997,45,male,local,medium,sporadic,yes,12024,108180,4,high,single,0,2144568,bond,high,20,high,T8885,2018,3,0.23975579087839755
ID1997,45,male,local,medium,sporadic,yes,12024,108180,4,high,single,0,2144568,bond,high,20,high,T8886,2017,6,0.8856769558477366
ID1997,45,male,local,medium,sporadic,yes,12024,108180,4,high,single,0,2144568,etf,high,30,high,T8887,2017,2,0.06679489888129192
ID1998,37,male,foreign,low,new,no,8668,76581,3,low,married,0,1984176,etf,low,10,low,T8888,2019,11,0.553987719601635
ID1998,37,male,foreign,low,new,no,8668,76581,3,low,married,0,1984176,etf,high,20,high,T8889,2015,1,0.7199040354164785
ID1998,37,male,foreign,low,new,no,8668,76581,3,low,married,0,1984176,etf,medium,1,medium,T8890,2018,1,0.21309094537823464
ID1998,37,male,foreign,low,new,no,8668,76581,3,low,married,0,1984176,bond,high,30,high,T8891,2018,6,0.8683479405624555
ID1998,37,male,foreign,low,new,no,8668,76581,3,low,married,0,1984176,etf,high,1,high,T8892,2016,6,0.7189864653748265
ID2000,50,male,foreign,low,sporadic,yes,14280,136370,5,high,single,1,3916392,bond,high,5,high,T8893,2019,8,0.048105213006756076
ID2000,50,male,foreign,low,sporadic,yes,14280,136370,5,high,single,1,3916392,stock,low,10,low,T8894,2018,9,0.19137884046723658
ID2000,50,male,foreign,low,sporadic,yes,14280,136370,5,high,single,1,3916392,bond,low,10,low,T8895,2018,8,0.5713403064013819
ID2000,50,male,foreign,low,sporadic,yes,14280,136370,5,high,single,1,3916392,etf,low,20,low,T8896,2018,9,0.51824046284355
ID2000,50,male,foreign,low,sporadic,yes,14280,136370,5,high,single,1,3916392,stock,high,10,high,T8897,2017,1,0.6502013838928874
